date,killer,time,map,kills,bloodpoints,salt,addon1,addon2,perk1,perk2,perk3,perk4,crossplay,platform,notes
2021-10-02,Myers,229,Midwich,4,28778,0,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-02,Cenobite,405,Temple of Purgation,0,30300,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,Ruin,Tinkerer,1,PC,
2021-10-02,Cenobite,425,Rancid Abattoir,0,22950,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,BBQ,Pop,1,PC,
2021-10-02,Cenobite,438,Ironworks of Misery,4,27489,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,BBQ,Ruin,1,PC,
2021-10-02,Cenobite,448,Family Residence,4,16961,1,Liquified Gore,Larry's Remains,Hoarder,Franklin's,BBQ,Ruin,1,PC,
2021-10-03,Cenobite,354,Hawkins,4,32000,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,BBQ,Ruin,1,PC,
2021-10-03,Cenobite,411,Hawkins,4,24102,0,Iridescent Configuration,Chatterer's Tooth,Hoarder,Franklin's,BBQ,Ruin,1,PC,
2021-10-03,Cenobite,2315,Hawkins,3,29855,0,Iridescent Configuration,Liquified Gore,Hoarder,Franklin's,BBQ,Ruin,1,PC,
2021-10-03,Cenobite,2335,Thompson House,4,24786,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,BBQ,Ruin,1,PC,
2021-10-04,Cenobite,1631,Grim Pantry,3,28450,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,BBQ,Ruin,1,PC,
2021-10-04,Cenobite,1651,Torment Creek,1,27068,1,Liquified Gore,Larry's Remains,Hoarder,Franklin's,BBQ,Ruin,1,PC,
2021-10-04,Nurse,1721,The Game,3,31200,0,Wooden Horse,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-10-04,Cenobite,2107,Disturbed Ward,0,28900,0,Liquified Gore,Larry's Remains,Hoarder,Bamboozle,Franklin's,Ruin,1,PC,
2021-10-04,Cenobite,2132,Wretched Shop,4,31456,0,Liquified Gore,Larry's Remains,Hoarder,Bamboozle,Brutal,Pop,1,PC,
2021-10-04,Cenobite,2156,Sanctum of Wrath,0,24481,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,Bamboozle,Ruin,1,PC,
2021-10-04,Cenobite,2214,Badham Preschool,4,32000,1,Liquified Gore,Larry's Remains,Hoarder,BBQ,Pop,Ruin,1,PC,
2021-10-04,Cenobite,2235,Shelter Woods,4,28039,0,Liquified Gore,Larry's Remains,Hoarder,BBQ,STBFL,Surge,1,PC,
2021-10-05,Cenobite,29,Sanctum of Wrath,4,31700,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,Ruin,Undying,1,PC,
2021-10-05,Deathslinger,638,Disturbed Ward,2,28256,0,Modified Ammo Belt,Tin Oil Can,Tinkerer,Haunted,Retribution,Ruin,1,PC,
2021-10-05,Deathslinger,707,The Game,3,28964,0,Modified Ammo Belt,Tin Oil Can,Tinkerer,Haunted,Retribution,Ruin,1,PC,
2021-10-05,Deathslinger,807,Suffocation Pit,0,20644,0,Modified Ammo Belt,Tin Oil Can,Tinkerer,Haunted,Retribution,Ruin,1,PC,
2021-10-05,Executioner,832,Ironworks of Misery,0,23486,0,Mannequin Foot,Tablet of the Oppressor,NOED,STBFL,Bamboozle,Sloppy,1,PC,
2021-10-05,Executioner,852,Blood Lodge,4,21957,0,Mannequin Foot,Tablet of the Oppressor,NOED,Franklin's,Pop,Bamboozle,1,PC,
2021-10-05,Executioner,912,Rotten Fields,4,17634,0,Mannequin Foot,Copper Ring,NOED,Franklin's,Pop,Bamboozle,1,PC,
2021-10-05,Executioner,935,Sanctum of Wrath,4,31700,0,Mannequin Foot,Copper Ring,NOED,Franklin's,Pop,Bamboozle,1,PC,
2021-10-05,Executioner,1001,Badham Preschool,4,26900,1,Mannequin Foot,Copper Ring,NOED,Franklin's,Pop,Bamboozle,1,PC,
2021-10-05,Executioner,1019,Rancid Abattoir,4,12885,0,Cinderella Music Box,Copper Ring,NOED,Franklin's,Pop,Bamboozle,1,PC,
2021-10-05,Myers,1656,RCPS,3,24903,1,J. Myers Memorial,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-05,Plague,1722,Mother's Dwelling,1,23575,0,Incensed Ointment,Rubbing Oil,BBQ,Corrupt,Pop,Surge,1,PC,
2021-10-05,Plague,1741,Thompson House,4,29184,0,Incensed Ointment,Rubbing Oil,BBQ,Corrupt,Pop,Ruin,1,PC,
2021-10-05,Plague,2020,Family Residence,4,31700,0,Incensed Ointment,Rubbing Oil,BBQ,Corrupt,Pop,Surge,1,PC,
2021-10-05,Plague,2040,Temple of Purgation,1,23634,1,Incensed Ointment,Rubbing Oil,BBQ,Corrupt,Ruin,Surge,1,PC,
2021-10-05,Plague,2058,Haddonfield,3,21783,1,Incensed Ointment,Rubbing Oil,BBQ,Corrupt,Ruin,Surge,1,PC,
2021-10-05,Plague,2134,Coal Tower,3,27569,1,Incensed Ointment,Rubbing Oil,BBQ,Corrupt,Pop,Surge,1,PC,
2021-10-05,Plague,2258,Grim Pantry,3,26584,-1,Incensed Ointment,Potent Tincture,BBQ,Corrupt,Pop,Surge,1,PC,
2021-10-06,Nemesis,28,Grim Pantry,0,16282,0,Marvin's Blood,Licker Tongue,BBQ,Eruption,Pop,Unrelenting,1,PC,
2021-10-06,Nemesis,45,Gas Heaven,4,30400,0,Marvin's Blood,Licker Tongue,BBQ,Eruption,Pop,Oppression,1,PC,
2021-10-06,Nemesis,100,Ormond,3,29570,0,Marvin's Blood,T-Virus Sample,BBQ,Eruption,Pop,Oppression,1,PC,
2021-10-06,Nemesis,124,Haddonfield,4,31700,0,Marvin's Blood,Licker Tongue,BBQ,Eruption,Pop,Oppression,1,PC,
2021-10-06,Nemesis,145,Groaning Storehouse,3,26745,0,Marvin's Blood,NEa Parasite,BBQ,Eruption,Pop,Oppression,1,PC,
2021-10-06,Nemesis,204,Family Residence,3,31700,0,Marvin's Blood,NEa Parasite,BBQ,Eruption,Pop,Oppression,1,PC,
2021-10-06,Freddy,223,Wrecker's Yard,3,28637,0,Unicorn Block,Z Block,BBQ,Bamboozle,Dying Light,Pop,1,PC,
2021-10-06,Freddy,251,Shelter Woods,2,26606,0,Unicorn Block,Z Block,BBQ,Bamboozle,Dying Light,Pop,1,PC,
2021-10-06,Freddy,311,Father Campbell's Chapel,4,31251,0,Unicorn Block,Z Block,BBQ,Bamboozle,Dying Light,Pop,1,PC,
2021-10-06,Freddy,333,Coal Tower,4,31900,1,Unicorn Block,Z Block,BBQ,Bamboozle,Dying Light,Pop,1,PC,
2021-10-06,Freddy,432,Badham Preschool,3,30578,0,Unicorn Block,Z Block,BBQ,Bamboozle,Dying Light,Pop,1,PC,
2021-10-06,Freddy,521,Ormond,4,29137,-1,Unicorn Block,Z Block,BBQ,Bamboozle,Dying Light,Pop,1,PC,
2021-10-06,Freddy,545,RCPS,0,21699,1,Unicorn Block,Z Block,BBQ,Bamboozle,Dying Light,Pop,1,PC,
2021-10-06,Blight,616,Haddonfield,3,28885,0,Umbra Salts,Rose Tonic,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-06,Blight,637,Gas Heaven,3,27074,0,Umbra Salts,Rose Tonic,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-06,Blight,658,The Game,4,28479,0,Umbra Salts,Rose Tonic,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-06,Blight,1303,Azarov's Resting Place,4,20034,0,Umbra Salts,Shredded Notes,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-06,Blight,1324,Wrecker's Yard,1,28850,0,Umbra Salts,Shredded Notes,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-06,Doctor,1341,Temple of Purgation,4,21548,0,Order,High Stimulus Electrode,Discordance,NOED,Overwhelming Presence,Sloppy,1,PC,
2021-10-06,Doctor,1403,Ormond,1,20113,1,Order,High Stimulus Electrode,Discordance,NOED,Sloppy,Lethal Pursuer,1,PC,
2021-10-06,Pig,1435,Fractured Cowshed,1,25546,0,Jigsaw's Sketch,Last Will,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-10-06,Pig,1454,Badham Preschool,0,20849,1,Combat Straps,Video Tape,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-06,Pig,1518,Hawkins,1,23481,1,Box of Gears,Tampered Timer,Spirit Fury,Enduring,Brutal,Bamboozle,1,PC,
2021-10-06,Pig,1540,Hawkins,1,17903,0,Jigsaw's Sketch,Tampered Timer,Brutal,Enduring,Bamboozle,BBQ,1,PC,
2021-10-06,Pig,1600,Treatment Theater,3,21410,1,Last Will,Jigsaw's Annotated Plan,Brutal,Enduring,Bamboozle,BBQ,1,PC,
2021-10-06,Pig,1629,Wretched Shop,3,26195,0,Jigsaw's Annotated Plan,Jigsaw's Sketch,Bamboozle,Franklin's,NOED,Pop,1,PC,
2021-10-06,Pig,1722,Temple of Purgation,1,26086,1,Combat Straps,Video Tape,Bamboozle,Franklin's,NOED,Pop,1,PC,
2021-10-07,Trickster,2213,Sanctum of Wrath,4,31900,0,Caged Heart Shoes,Fizz-Spin Soda,BBQ,Thanatophobia,Discordance,Pop,1,PC,
2021-10-08,Legion,1649,The Game,4,31900,0,Stolen Sketch Book,Iridescent Button,BBQ,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-08,Legion,1716,Hawkins,3,28307,0,Stolen Sketch Book,Cold Dirt,BBQ,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-08,Legion,1736,Grim Pantry,1,18091,0,Stolen Sketch Book,Defaced Smiley Pin,BBQ,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-08,Huntress,1803,Mother's Dwelling,4,24849,0,Leather Loop,Oak Haft,BBQ,Nurse,Whispers,Iron Maiden,1,PC,
2021-10-10,Nurse,715,Coal Tower,0,22837,0,Wooden Horse,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-10-10,Pig,746,Father Campbell's Chapel,4,29246,0,Amanda's Letter,Video Tape,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-10,Spirit,2258,Thompson House,4,26673,1,Katsumori Talisman,Dirty Uwabaki,BBQ,Pop,Surge,Sloppy,1,PC,
2021-10-10,Hag,2319,Rotten Fields,4,32000,0,Rusty Shackles,Dried Cicada,BBQ,Franklin's,Ruin,NOED,1,PC,
2021-10-10,Hag,2336,Coal Tower,3,19827,0,Rusty Shackles,Dried Cicada,BBQ,Ruin,Third Seal,Knockout,1,PC,
2021-10-10,Hag,2250,Treatment Theater,4,26834,0,Rusty Shackles,Dried Cicada,BBQ,Ruin,Surge,NOED,1,PC,
2021-10-11,Hag,258,Pale Rose,4,31650,0,Rusty Shackles,Dried Cicada,BBQ,Ruin,Surge,Franklin's,1,PC,
2021-10-11,Hag,1648,Temple of Purgation,4,31274,0,Rusty Shackles,Dried Cicada,BBQ,Ruin,Surge,Franklin's,1,PC,
2021-10-11,Hag,1712,Father Campbell's Chapel,4,31200,0,Rusty Shackles,Dried Cicada,BBQ,Ruin,Surge,NOED,1,PC,
2021-10-11,Hag,1737,Fractured Cowshed,3,30350,0,Rusty Shackles,Dried Cicada,BBQ,Ruin,Surge,NOED,1,PC,
2021-10-11,Hag,1804,The Game,0,21432,1,Rusty Shackles,Dried Cicada,BBQ,Ruin,Surge,NOED,1,PC,
2021-10-11,Hag,1822,The Game,2,28093,0,Granma's Heart,Scarred Hand,BBQ,Ruin,Surge,NOED,1,PC,
2021-10-11,Hag,2113,Treatment Theater,2,29800,0,Rusty Shackles,Dried Cicada,BBQ,Ruin,Surge,NOED,1,PC,
2021-10-11,Cannibal,2138,Mother's Dwelling,3,20159,1,The Beast's Marks,Chili,BBQ,Enduring,Infectious,Franklin's,1,PC,
2021-10-11,Cannibal,2152,Shelter Woods,4,20721,0,The Beast's Marks,Chili,BBQ,Enduring,Deathbound,Whispers,1,PC,
2021-10-11,Cannibal,2206,Haddonfield,4,23375,0,The Beast's Marks,Chili,BBQ,Enduring,Spirit Fury,Infectious,1,PC,
2021-10-11,Cannibal,2303,Father Campbell's Chapel,4,27361,0,The Beast's Marks,Award-Winning Chili,BBQ,Enduring,Spirit Fury,Infectious,1,PC,
2021-10-12,Cannibal,426,Azarov's Resting Place,4,28700,0,The Beast's Marks,Chili,BBQ,Enduring,Spirit Fury,Infectious,1,PC,
2021-10-12,Cannibal,447,Treatment Theater,2,24676,0,The Beast's Marks,Chili,BBQ,Enduring,Spirit Fury,Infectious,1,PC,
2021-10-12,Cannibal,512,Midwich,1,16639,0,Award-Winning Chili,Chili,BBQ,Enduring,Spirit Fury,Infectious,1,PC,two keys
2021-10-12,Cannibal,528,The Game,4,23287,1,The Beast's Marks,Chili,BBQ,Enduring,Spirit Fury,Infectious,1,PC,
2021-10-12,Cannibal,550,Father Campbell's Chapel,4,29000,1,The Beast's Marks,Chili,BBQ,Enduring,Spirit Fury,Infectious,1,PC,
2021-10-12,Cannibal,609,Suffocation Pit,3,24322,0,The Beast's Marks,Chili,BBQ,Enduring,Spirit Fury,Infectious,1,PC,
2021-10-12,Cannibal,632,Father Campbell's Chapel,3,24909,0,The Beast's Marks,Chili,BBQ,Enduring,Spirit Fury,Infectious,1,PC,
2021-10-12,Cannibal,653,Father Campbell's Chapel,4,22282,0,The Beast's Marks,Chili,BBQ,Enduring,Spirit Fury,Ruin,1,PC,
2021-10-12,Cannibal,1725,Grim Pantry,1,23518,0,Award-Winning Chili,Chili,BBQ,Enduring,Spirit Fury,Ruin,1,PC,
2021-10-12,Cannibal,1743,Ormond,1,25388,0,Award-Winning Chili,Knife Scratches,BBQ,Enduring,Spirit Fury,Ruin,1,PC,
2021-10-12,Doctor,1803,Coal Tower,3,32000,0,Calm,High Stimulus Electrode,Discordance,NOED,Sloppy,Surge,1,PC,
2021-10-13,Wraith,1028,Ironworks of Misery,1,23925,0,Bone Clapper,All Seeing Spirit,Ruin,Undying,Tinkerer,Corrupt,1,PC,
2021-10-13,Wraith,1046,Coal Tower,1,27100,0,Coxcombed Clapper,All Seeing Blood,Ruin,Undying,Tinkerer,Corrupt,1,PC,
2021-10-13,Wraith,1107,Father Campbell's Chapel,2,29600,0,Windstorm Blood,Bone Clapper,Ruin,Undying,Tinkerer,Corrupt,1,PC,
2021-10-13,Spirit,1143,Groaning Storehouse,3,30900,0,Kaiun Talisman,Dirty Uwabaki,BBQ,Pop,Surge,Sloppy,1,PC,
2021-10-13,Spirit,1208,Mother's Dwelling,4,30612,0,Kaiun Talisman,Dirty Uwabaki,BBQ,Pop,Surge,Sloppy,1,PC,
2021-10-13,Blight,1249,Fractured Cowshed,4,31900,0,Umbra Salts,Shredded Notes,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-13,Blight,1311,Thompson House,4,23481,1,Shredded Notes,Adrenaline Vial,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-13,Spirit,1332,Wrecker's Yard,4,27419,2,Bloody Hair Brooch,Rusty Flute,BBQ,Pop,Surge,Sloppy,1,PC,
2021-10-13,Oni,1406,Father Campbell's Chapel,4,30550,0,Splintered Hull,Wooden Oni Mask,Surge,Deathbound,Sloppy,Blood Echo,1,PC,
2021-10-13,Oni,1425,Haddonfield,2,23869,0,Lion Fang,Shattered Wakizashi,Bamboozle,Deathbound,Sloppy,Blood Echo,1,PC,
2021-10-13,Oni,1450,Hawkins,4,32000,0,Lion Fang,Shattered Wakizashi,Spirit Fury,Deathbound,Sloppy,Blood Echo,1,PC,
2021-10-13,Oni,1510,Rancid Abattoir,1,21356,0,Shattered Wakizashi,Yamaoka Sashimono,Spirit Fury,Deathbound,Sloppy,Blood Echo,1,PC,
2021-10-13,Oni,2133,Rancid Abattoir,4,23920,0,Renjiro's Bloody Glove,Wooden Oni Mask,Coulrophobia,Deathbound,Sloppy,Blood Echo,1,PC,
2021-10-13,Oni,2159,Badham Preschool,3,27522,0,Lion Fang,Yamaoka Sashimono,Coulrophobia,Deathbound,Sloppy,Blood Echo,1,PC,
2021-10-14,Oni,409,Fractured Cowshed,2,24522,3,Renjiro's Bloody Glove,Wooden Oni Mask,Coulrophobia,Deathbound,Sloppy,Blood Echo,1,PC,
2021-10-14,Oni,428,Thompson House,0,23489,0,Renjiro's Bloody Glove,Wooden Oni Mask,Coulrophobia,Deathbound,Sloppy,Blood Echo,1,PC,
2021-10-14,Oni,446,The Game,1,22524,0,Lion Fang,Yamaoka Sashimono,Hysteria,Deathbound,Sloppy,Blood Echo,1,PC,
2021-10-14,Oni,503,Suffocation Pit,4,25225,0,Wooden Oni Mask,Yamaoka Sashimono,Hysteria,Blood Echo,Sloppy,Gift of Pain,1,PC,
2021-10-14,Myers,537,RCPS,4,28800,0,J. Myers Memorial,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-14,Myers,600,Mother's Dwelling,4,26017,0,J. Myers Memorial,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-14,Myers,639,RCPS,4,25601,0,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-14,Myers,710,Suffocation Pit,1,22698,0,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-14,Myers,811,Badham Preschool,1,20188,0,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-14,Myers,828,Father Campbell's Chapel,2,15306,1,Tombstone Piece,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-14,Myers,850,Gas Heaven,1,10934,0,Tombstone Piece,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-14,Clown,1120,Father Campbell's Chapel,2,26192,1,Flask of Bleach,Ether 15 Vol,BBQ,Bamboozle,Ruin,Undying,1,PC,
2021-10-14,Clown,1138,Midwich,4,25806,0,Flask of Bleach,Ether 15 Vol,BBQ,Bamboozle,Ruin,Undying,1,PC,
2021-10-14,Clown,1159,Temple of Purgation,4,31500,0,Flask of Bleach,Ether 15 Vol,BBQ,Bamboozle,Ruin,Undying,1,PC,
2021-10-14,Clown,1336,Hawkins,3,31700,0,Flask of Bleach,Cheap Gin Bottle,BBQ,Bamboozle,Ruin,Undying,1,PC,
2021-10-14,Clown,1350,Ormond,0,22017,0,Sticky Soda Bottle,Cheap Gin Bottle,BBQ,Bamboozle,Ruin,Undying,1,PC,
2021-10-14,Clown,1408,Pale Rose,4,31950,0,Sticky Soda Bottle,Cheap Gin Bottle,BBQ,Bamboozle,Ruin,Undying,1,PC,
2021-10-14,Clown,1435,Midwich,0,23665,1,Sticky Soda Bottle,Cheap Gin Bottle,BBQ,Bamboozle,Ruin,Undying,1,PC,
2021-10-14,Clown,1453,Treatment Theater,1,27047,0,Sticky Soda Bottle,Cheap Gin Bottle,BBQ,Bamboozle,Ruin,Undying,1,PC,
2021-10-14,Clown,1540,Suffocation Pit,2,30300,0,Sticky Soda Bottle,Cheap Gin Bottle,Bamboozle,Enduring,Spirit Fury,Nemesis,1,PC,
2021-10-16,Twins,639,The Game,1,29357,1,Sewer Sludge,Silencing Cloth,BBQ,Corrupt,Discordance,NOED,1,PC,
2021-10-16,Twins,705,Midwich,3,19023,0,Sewer Sludge,Bloody Black Hood,BBQ,Corrupt,Discordance,NOED,1,PC,
2021-10-16,Twins,2029,Father Campbell's Chapel,2,24697,0,Silencing Cloth,Bloody Black Hood,Crowd Control,Corrupt,Lethal Pursuer,Blood Favor,1,PC,
2021-10-18,Nurse,847,Sanctum of Wrath,0,27776,0,Torn Bookmark,Ataxic Respiration,Tinkerer,Thrill,Ruin,Undying,1,PC,From the Void!
2021-10-18,Plague,1142,Groaning Storehouse,0,20214,0,Incensed Ointment,Potent Tincture,BBQ,Discordance,Pop,Surge,1,PC,
2021-10-18,Plague,1221,Midwich,2,29221,0,Incensed Ointment,Potent Tincture,BBQ,Discordance,Pop,Surge,1,PC,
2021-10-18,Plague,1245,Pale Rose,3,19512,0,Vile Emetic,Incensed Ointment,BBQ,Discordance,Pop,Surge,1,PC,
2021-10-18,Plague,1302,Torment Creek,2,19764,0,Incensed Ointment,Emetic Potion,BBQ,Discordance,Pop,Surge,1,PC,
2021-10-18,Plague,1316,Haddonfield,0,10584,0,Emetic Potion,Infected Emetic,BBQ,Discordance,Pop,Surge,1,PC,
2021-10-18,Plague,1341,Father Campbell's Chapel,1,20343,0,Incensed Ointment,Infected Emetic,BBQ,Discordance,Pop,Surge,1,PC,
2021-10-18,Plague,1402,Groaning Storehouse,3,24839,1,Vile Emetic,Infected Emetic,BBQ,Dying Light,Ruin,Surge,1,PC,
2021-10-18,Plague,2036,Family Residence,2,28928,0,Vile Emetic,Infected Emetic,BBQ,Dying Light,Ruin,Surge,1,PC,
2021-10-18,Plague,2055,Pale Rose,3,29634,0,Vile Emetic,Infected Emetic,BBQ,Dying Light,Ruin,Surge,1,PC,
2021-10-18,Plague,2115,Groaning Storehouse,3,20572,0,Vile Emetic,Infected Emetic,BBQ,Dying Light,Ruin,Surge,1,PC,
2021-10-18,Plague,2133,Ormond,4,27949,0,Vile Emetic,Incensed Ointment,BBQ,Dying Light,Ruin,Undying,1,PC,
2021-10-18,Plague,2150,The Game,4,26677,0,Vile Emetic,Incensed Ointment,BBQ,Dying Light,Ruin,Undying,1,PC,
2021-10-18,Plague,2209,The Game,4,25113,0,Infected Emetic,Incensed Ointment,BBQ,Dying Light,Ruin,Undying,1,PC,
2021-10-18,Plague,2224,Shelter Woods,3,29557,1,Vile Emetic,Incensed Ointment,BBQ,Dying Light,Ruin,Undying,1,PC,
2021-10-18,Plague,2239,Hawkins,4,27386,0,Vile Emetic,Incensed Ointment,BBQ,Dying Light,Ruin,Undying,1,PC,
2021-10-18,Plague,2258,RCPS,4,25653,0,Infected Emetic,Incensed Ointment,BBQ,Dying Light,Ruin,Undying,1,PC,
2021-10-18,Plague,2318,Haddonfield,3,24639,0,Infected Emetic,Incensed Ointment,Thanatophobia,Dying Light,Ruin,Undying,1,PC,
2021-10-18,Plague,2336,Midwich,4,30428,0,Infected Emetic,Incensed Ointment,Thanatophobia,Dying Light,Ruin,Undying,1,PC,
2021-10-18,Plague,2357,Pale Rose,4,29874,0,Infected Emetic,Incensed Ointment,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,27,Hawkins,3,16170,1,Infected Emetic,Vile Emetic,Thanatophobia,Dying Light,Ruin,BBQ,1,PC,
2021-10-19,Plague,650,Midwich,4,31315,1,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,818,Azarov's Resting Place,4,14854,0,Infected Emetic,Incensed Ointment,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,1049,Haddonfield,2,22167,1,Infected Emetic,Incensed Ointment,Thanatophobia,Dying Light,Pop,BBQ,1,PC,"Dooces, extremely angry."
2021-10-19,Plague,1111,Father Campbell's Chapel,3,26687,0,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,1130,RCPS,1,20568,0,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,1152,Dead Dawg Saloon,3,22010,0,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,1220,Wrecker's Yard,1,24808,0,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,1244,Dead Dawg Saloon,4,29714,0,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,1311,Wrecker's Yard,3,31000,1,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,1332,Grim Pantry,4,22864,1,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,BBQ,1,PC,
2021-10-19,Plague,1404,Treatment Theater,3,29171,0,Prayer Tablet Fragment,Severed Toe,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-19,Plague,1448,Haddonfield,1,15932,0,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-19,Plague,1512,Fractured Cowshed,3,25601,0,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-19,Plague,1527,Hawkins,0,21199,0,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-19,Pig,1545,Hawkins,4,25438,0,Combat Straps,Workshop Grease,Corrupt,Tinkerer,STBFL,Pop,1,PC,
2021-10-19,Pig,1631,Midwich,4,31112,0,Jigsaw's Annotated Plan,Jigsaw's Sketch,Corrupt,Tinkerer,STBFL,Pop,1,PC,
2021-10-20,Plague,18,Wretched Shop,4,29819,0,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-20,Plague,36,Azarov's Resting Place,4,28105,1,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-20,Plague,58,Rancid Abattoir,4,29184,1,Infected Emetic,Rubbing Oil,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-20,Plague,637,Hawkins,3,24106,0,Infected Emetic,Emetic Potion,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-20,Plague,758,The Game,4,31200,0,Rubbing Oil,Emetic Potion,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-20,Trickster,1024,Dead Dawg Saloon,2,31250,0,Trick Pouch,Melodious Murder,BBQ,Thanatophobia,Discordance,Pop,1,PC,
2021-10-20,Trickster,1043,Ormond,4,26829,0,Trick Pouch,Melodious Murder,BBQ,Thanatophobia,Discordance,Pop,1,PC,
2021-10-20,Trickster,2215,Badham Preschool,4,27711,0,Trick Pouch,Bloody Boa,BBQ,Thanatophobia,Discordance,Pop,1,PC,
2021-10-21,Trickster,517,Thompson House,0,20695,0,Trick Pouch,Bloody Boa,BBQ,Thanatophobia,Discordance,Pop,1,PC,
2021-10-21,Plague,534,The Game,0,16471,3,Infected Emetic,Emetic Potion,Thanatophobia,Dying Light,Pop,Tinkerer,1,PC,
2021-10-21,Pig,548,Gas Heaven,0,5632,0,Jigsaw's Annotated Plan,Jigsaw's Sketch,Corrupt,Tinkerer,STBFL,Pop,1,PC,
2021-10-21,Trickster,822,Pale Rose,3,29900,0,Trick Blades,Bloody Boa,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-21,Trickster,850,Dead Dawg Saloon,3,30130,1,Trick Blades,Bloody Boa,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-21,Trickster,918,Rotten Fields,4,30285,1,Trick Blades,Bloody Boa,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-21,Legion,938,Groaning Storehouse,2,24708,0,Stolen Sketch Book,Filthy Blade,BBQ,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-21,Legion,1003,Midwich,3,25027,0,Stolen Sketch Book,Iridescent Button,Brutal,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-21,Legion,1125,Torment Creek,4,32000,0,Stolen Sketch Book,Iridescent Button,BBQ,Spirit Fury,Enduring,Bamboozle,1,PC,
